_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
665688023f4cde2f9dddea37,,95.98,96.18,101.18,73.08,240;0;0;2,time,30,-1,3,30.01,0,11.34,false,false,english,none,normal,false,false,false,,1716946946000
665687953f4cde2f9ddde714,,101.19,97.36,103.59,78.11,253;0;0;1,time,30,-1,4,30,0,65.96,false,false,english,none,normal,false,false,false,,1716946837000
6656867f3f4cde2f9ddddf75,,97.58,98.8,97.58,73.95,244;0;0;0,time,30,-1,6,30.01,0,26.27,false,false,english,none,normal,false,false,false,,1716946559000
665684a23f4cde2f9dddd2ca,,99.58,98.81,99.58,79.02,249;0;0;0,time,30,-1,1,30.01,0,2.25,false,false,english,none,normal,false,false,false,,1716946082000
665683183f4cde2f9dddc7d9,,94.79,97.56,94.79,75.33,237;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716945687000
665682b73f4cde2f9dddc50e,,94.78,97.19,97.98,78.64,237;2;0;0,time,30,-1,2,30,0,4.51,false,false,english,none,normal,false,false,false,,1716945591000
66567abc3f4cde2f9ddd8a10,,88.38,94.12,89.58,71.83,221;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1716943548000
66567a9d3f4cde2f9ddd8941,,82.79,93.75,85.19,63.3,207;1;1;0,time,30,-1,5,30,1,31.83,false,false,english,none,normal,false,false,false,,1716943517000
66564bdb3f4cde2f9ddc4288,,88.38,94.17,88.38,67.73,221;0;0;0,time,30,-1,1,30.01,0,9.57,false,false,english,none,normal,false,false,false,,1716931547000
66564bb13f4cde2f9ddc4142,,94.38,92.91,94.38,69.55,236;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1716931505000
66564b923f4cde2f9ddc403c,,89.19,93.93,94.79,78.35,223;2;1;0,time,30,-1,14,30,0,81.56,false,false,english,none,normal,false,false,false,,1716931474000
665649b43f4cde2f9ddc30c0,,93.98,96.34,93.98,71.59,235;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1716930996000
665649943f4cde2f9ddc2fbf,,95.58,94.94,99.18,77.11,239;4;0;0,time,30,-1,3,30.01,0,8.83,false,false,english,none,normal,false,false,false,,1716930964000
665649693f4cde2f9ddc2e57,,94.8,97.53,94.8,82.73,237;0;0;0,time,30,-1,1,30,0,2.7,false,false,english,none,normal,false,false,false,,1716930921000
6656493d3f4cde2f9ddc2cf7,,100.39,97.73,103.59,81.12,251;0;0;1,time,30,-1,1,30,0,1.29,false,false,english,none,normal,false,false,false,,1716930877000
665648e33f4cde2f9ddc2a0a,,88.8,98.67,88.8,79.13,222;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716930787000
665648c43f4cde2f9ddc28ef,,90.39,94.44,96.78,73.99,226;2;0;2,time,30,-1,1,30,0,1.49,false,false,english,none,normal,false,false,false,,1716930756000
665648a23f4cde2f9ddc27d0,,89.98,92.68,91.98,62.05,225;2;0;0,time,30,-1,2,30.01,0,25.93,false,false,english,none,normal,false,false,false,,1716930722000
665648663f4cde2f9ddc25ef,,85.58,95.22,85.58,73.2,214;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1716930662000
665648463f4cde2f9ddc24f1,,93.19,97.49,93.19,78.63,233;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716930630000
665648263f4cde2f9ddc23cd,,83.6,96.36,85.2,81.59,209;0;0;1,time,30,-1,4,30,0,8.46,false,false,english,none,normal,false,false,false,,1716930598000
665647fa3f4cde2f9ddc2239,,97.2,96.44,97.2,74.44,243;0;0;0,time,30,-1,1,30,0,1.22,false,false,english,none,normal,false,false,false,,1716930554000
665639483f4cde2f9ddba16e,,95.19,97.94,95.19,82.15,238;0;0;0,time,30,-1,5,30,0,38.56,false,false,english,none,normal,false,false,false,,1716926792000
665638fe3f4cde2f9ddb9ede,,94.39,96.81,97.99,83.53,236;0;0;2,time,30,-1,7,30,0,61.01,false,false,english,none,normal,false,false,false,,1716926718000
6656389c3f4cde2f9ddb9b62,,87.6,95.71,89.6,72.85,219;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716926620000
6656387d3f4cde2f9ddb9a40,,85.99,95.26,89.59,75.25,215;2;0;1,time,30,-1,7,30,0,26.66,false,false,english,none,normal,false,false,false,,1716926589000
665630b13f4cde2f9ddb5026,true,107.59,97.82,107.99,76.59,269;1;0;0,time,30,-1,4,30,0,38.63,false,false,english,none,normal,false,false,false,,1716924593000
665630673f4cde2f9ddb4d50,,86.4,96.94,89.19,66.44,216;2;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1716924519000
665630483f4cde2f9ddb4bf4,,89.19,94.49,89.19,73.59,223;0;0;0,time,30,-1,2,30,0,17.91,false,false,english,none,normal,false,false,false,,1716924488000
665630153f4cde2f9ddb49e6,,97.58,98.39,97.58,78.41,244;0;0;0,time,30,-1,2,30.01,0,3.82,false,false,english,none,normal,false,false,false,,1716924437000
66562fef3f4cde2f9ddb484a,,87.99,96.14,87.99,73.26,220;0;0;0,time,30,-1,4,30,0,26.4,false,false,english,none,normal,false,false,false,,1716924399000
66562fb23f4cde2f9ddb45dd,,93.99,95.58,95.99,80.29,235;1;0;0,time,30,-1,1,30,0,1.7,false,false,english,none,normal,false,false,false,,1716924338000
66562f8f3f4cde2f9ddb446d,,96.39,96.02,96.39,77.43,241;0;0;0,time,30,-1,3,30,0,12.77,false,false,english,none,normal,false,false,false,,1716924303000
66562f5e3f4cde2f9ddb425d,,98.79,100,98.79,80.24,247;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716924254000
66562f3e3f4cde2f9ddb4121,,97.59,98.42,100.39,86.08,244;0;2;0,time,30,-1,1,30,0,2.23,false,false,english,none,normal,false,false,false,,1716924222000
66562ed53f4cde2f9ddb3cf3,,100.38,99.6,100.38,86.74,251;0;0;0,time,30,-1,2,30.01,0,10.37,false,false,english,none,normal,false,false,false,,1716924117000
66562ea93f4cde2f9ddb3b40,,93.18,98.32,93.18,76.32,233;0;0;0,time,30,-1,3,30.01,0,19.45,false,false,english,none,normal,false,false,false,,1716924073000
66562e723f4cde2f9ddb390c,,102.38,98.84,102.38,80.51,256;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716924018000
6656140b3f4cde2f9dda0574,,101.58,99.22,101.58,82.17,254;0;0;0,time,30,-1,3,30.01,0,5.92,false,false,english,none,normal,false,false,false,,1716917259000
6643b6cf2b05a65a05330493,,88.39,93.88,91.99,74.11,221;0;0;2,time,30,-1,1,30,0,0.95,false,false,english,none,normal,false,false,false,,1715713743000
6643b6ae2b05a65a053302b3,,84.79,91.85,84.79,64.72,212;0;0;0,time,30,-1,12,30.01,0,52.53,false,false,english,none,normal,false,false,false,,1715713710000
664284ae2b05a65a0525a426,,85.59,90.61,92.39,67.6,214;4;2;1,time,30,-1,3,30,0,3.83,false,false,english,none,normal,false,false,false,,1715635374000
664284862b05a65a0525a2a7,,81.18,90.34,85.98,70.36,203;3;0;0,time,30,-1,3,30.01,0,37.59,false,false,english,none,normal,false,false,false,,1715635334000
6642843b2b05a65a05259ff9,,98.78,96.89,98.78,79.63,247;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1715635259000
6642840d2b05a65a05259e44,,93.99,96.03,96.39,70.42,235;0;1;0,time,30,-1,2,30,0,2.74,false,false,english,none,normal,false,false,false,,1715635213000
664283e92b05a65a05259d20,,94.79,97.14,94.79,69.34,237;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715635177000
664283c92b05a65a05259c0a,,80.39,93.21,80.39,63.67,201;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715635145000
6642079f866cd8bb79a180bb,,89.59,95.34,89.59,77.8,224;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715603359000
6642077e866cd8bb79a17f26,,88.39,96.1,88.39,67.64,221;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715603326000
6640f1fb866cd8bb79981ffd,,83.6,93.07,85.6,67.64,209;1;0;0,time,30,-1,4,30,0,29.35,false,false,english,none,normal,false,false,false,,1715532283000
663f9a6c866cd8bb798d8db2,,85.6,93.1,86.8,74.59,214;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715444332000
663f9a4c866cd8bb798d8c74,,86.39,93.13,86.39,69.05,216;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715444300000
663e3a20866cd8bb7981161c,,102.4,98.85,102.4,73.27,256;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715354144000
663e3a00866cd8bb79811452,,91.6,95.08,91.6,74.07,229;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715354112000
663e38ff866cd8bb79810574,,92.38,92.19,94.78,68.31,231;0;1;0,time,30,-1,26,30.01,0,106.32,false,false,english,none,normal,false,false,false,,1715353855000
663e3849866cd8bb7980fabd,,84.79,93.25,88.39,70.52,212;3;0;0,time,30,-1,6,30,0,34.64,false,false,english,none,normal,false,false,false,,1715353673000
663e3800866cd8bb7980f69a,,91.58,94.74,94.78,71.49,229;2;1;0,time,30,-1,4,30.01,0,15.92,false,false,english,none,normal,false,false,false,,1715353600000
663e37cc866cd8bb7980f3af,,90.8,94.24,90.8,71.79,227;0;0;0,time,30,-1,2,30,0,6.58,false,false,english,none,normal,false,false,false,,1715353548000
663e37a3866cd8bb7980f167,true,102.78,95.97,104.78,73.33,257;0;1;0,time,30,-1,2,30,0,13.88,false,false,english,none,normal,false,false,false,,1715353507000
6602dd621508496677cfd9f0,,58.48,89.46,58.48,65.79,531;0;0;0,words,100,-1,1,108.97,0,5.92,false,false,english,none,normal,false,false,false,,1711463778000
66017f5f1508496677c22ad9,true,61.24,91.08,62.09,68.53,505;0;1;0,words,100,-1,1,98.96,0,1.67,false,false,english,none,normal,false,false,false,,1711374175000
66017ef71508496677c22580,,53.66,89.72,54.4,65.6,508;0;1;0,words,100,-1,3,113.61,0,7.22,false,false,english,none,normal,false,false,false,,1711374071000
66017e7a1508496677c21f22,,51.86,87.5,51.86,64.4,519;0;0;0,words,100,-1,0,120.09,0,0,false,false,english,none,normal,false,false,false,,1711373946000
65fd8f409c9c7becc57c78e1,,50.35,87.52,50.35,64.78,542;0;0;0,words,100,-1,0,129.17,0,0,false,false,english,none,normal,false,false,false,,1711116096000
65fd8ebd9c9c7becc57c712c,,51.69,88.81,52.2,67.36,503;0;1;0,words,100,-1,0,116.78,0,0,false,false,english,none,normal,false,false,false,,1711115965000
65fd8e479c9c7becc57c6a33,,54.01,89.38,54.32,66.05,518;0;0;1,words,100,-1,0,115.09,0,0,false,false,english,none,normal,false,false,false,,1711115847000
65fd8dd09c9c7becc57c6395,true,57.7,90.54,57.7,69.7,511;0;0;0,words,100,-1,0,106.27,0,0,false,false,english,none,normal,false,false,false,,1711115728000
65fd8d639c9c7becc57c5de6,true,54.15,90.97,54.15,63.89,529;0;0;0,words,100,-1,1,117.23,0,2.2,false,false,english,none,normal,false,false,false,,1711115619000
65fd8a569c9c7becc57c326f,,51.06,89.08,51.56,59.74,514;1;0;0,words,100,-1,0,120.8,0,0,false,false,english,none,normal,false,false,false,,1711114838000
65fb79079c9c7becc568aa7b,true,52.53,91.55,52.53,55.82,525;0;0;0,words,100,-1,1,119.93,0,18.48,false,false,english,none,normal,false,false,false,,1710979335000
65f0c493f3fe859d299c5eb3,,45.2,91.34,45.2,64.09,113;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710277779000
65f0c473f3fe859d299c5d82,,44.4,88.37,44.4,63.91,111;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710277747000
65f0c453f3fe859d299c5c58,,43.6,89.23,46.4,65.1,109;1;0;0,time,30,-1,2,30,0,4.49,false,false,english,none,normal,false,false,false,,1710277715000
65f0c42cf3fe859d299c5ad1,,51.6,93.53,51.6,74.17,129;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710277676000
65f0c40cf3fe859d299c59af,,39.6,85.95,39.6,62.42,99;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710277644000
65ef0572d7bfb8ea5747f337,,52.4,93.2,52.4,65.72,131;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710163314000
65ef0552d7bfb8ea5747f1b8,,47.2,87.94,47.2,63.51,118;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710163282000
65ef0532d7bfb8ea5747f005,,48,91.04,48,70.68,120;0;0;0,time,30,-1,1,30,0,1.69,false,false,english,none,normal,false,false,false,,1710163250000
65ef0510d7bfb8ea5747ee42,,46.8,86.96,46.8,62.53,117;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710163216000
65ef04cfd7bfb8ea5747eb18,,43.59,88.89,43.59,70.26,109;0;0;0,time,30,-1,2,30,0,11.22,false,false,english,none,normal,false,false,false,,1710163151000
65ef04a2d7bfb8ea5747e8be,,44,88.55,46,71.35,110;1;0;0,time,30,-1,2,30,0,2.61,false,false,english,none,normal,false,false,false,,1710163106000
65ef047dd7bfb8ea5747e6d3,,46,90.3,47.6,67.96,115;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710163069000
65ef045ed7bfb8ea5747e520,,42.8,85.82,44.4,63.12,107;0;1;0,time,30,-1,1,30,0,1.82,false,false,english,none,normal,false,false,false,,1710163038000
65ef0438d7bfb8ea5747e348,,48.79,92.81,49.99,71.32,122;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1710163000000
65ef0418d7bfb8ea5747e18f,,42.8,91.6,42.8,64.07,107;0;0;0,time,30,-1,1,30,0,2.46,false,false,english,none,normal,false,false,false,,1710162968000
65ef03f6d7bfb8ea5747df94,,43.6,88.06,46.8,66.93,109;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710162933000
65ef03d5d7bfb8ea5747ddf9,,47.6,89.71,47.6,67.92,119;0;0;0,time,30,-1,1,30,0,1.53,false,false,english,none,normal,false,false,false,,1710162901000
65ef03b3d7bfb8ea5747dc48,,38.8,84.43,38.8,53.44,97;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710162867000
65ef0347d7bfb8ea5747d6ae,,31.6,79.13,34.8,43.07,79;3;0;1,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1710162759000
65ef02e3d7bfb8ea5747d1b2,,42.08,88.2,42.08,63.83,537;0;0;0,words,100,-1,1,153.15,0,0.01,false,false,english,none,normal,false,false,false,,1710162659000
65edc1c3d7bfb8ea573d530d,,37.42,95.47,37.42,68.85,524;0;0;0,words,100,-1,1,168.04,0,63.72,false,false,english,none,normal,false,false,false,,1710080451000
65edc0d0d7bfb8ea573d49bc,,42.38,86.91,42.72,62.75,510;1;0;0,words,100,-1,0,144.39,0,0,false,false,english,none,normal,false,false,false,,1710080208000
65ecd4fcd7bfb8ea573696ca,true,44.35,89.46,44.35,61.83,513;0;0;0,words,100,-1,2,138.81,0,13.71,false,false,english,none,normal,false,false,false,,1710019836000
65ecd45ed7bfb8ea5736921d,,37.56,85.49,37.56,63.11,514;0;0;0,words,100,-1,1,164.2,0,3.93,false,false,english,none,normal,false,false,false,,1710019678000
65e9f987d7bfb8ea571c1b76,true,42.73,89.09,42.73,68.22,531;0;0;0,words,100,-1,1,149.11,0,0.03,false,false,english,none,normal,false,false,false,,1709832583000
65e9f8c8d7bfb8ea571c0fd4,true,40.41,86.45,41.11,63.77,516;2;0;0,words,100,-1,2,153.24,1,33.23,false,false,english,none,normal,false,false,false,,1709832392000
65e75d26d7bfb8ea57ffeae2,,89.99,95.82,89.99,76.75,225;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709661478000
65e75d06d7bfb8ea57ffe922,,85.59,93.48,85.59,74.95,214;0;0;0,time,30,-1,14,30,0,89.55,false,false,english,none,normal,false,false,false,,1709661446000
65e5e43cd7bfb8ea57ef47a4,,91.99,95.12,91.99,66.92,230;0;0;0,time,30,-1,2,30,0,16.22,false,false,english,none,normal,false,false,false,,1709564988000
65e5e40ad7bfb8ea57ef44b0,,96.78,96.47,98.78,78.36,242;0;0;1,time,30,-1,15,30,0,45.65,false,false,english,none,normal,false,false,false,,1709564938000
65e5e3add7bfb8ea57ef3efb,,96.4,96.03,96.4,73.63,241;0;0;0,time,30,-1,8,30,0,23.98,false,false,english,none,normal,false,false,false,,1709564845000
65e4dc8ed7bfb8ea57e5e0c6,,81.59,93.78,83.59,70.84,204;0;0;1,time,30,-1,2,30,0,12.47,false,false,english,none,normal,false,false,false,,1709497486000
65e4dc60d7bfb8ea57e5df39,,78.79,96.23,80.79,65.36,197;0;0;1,time,30,-1,1,30.01,0,1.07,false,false,english,none,normal,false,false,false,,1709497440000
65e4dc36d7bfb8ea57e5dde5,,75.59,91.98,77.59,61.88,189;2;1;0,time,30,-1,1,30,0,2.38,false,false,english,none,normal,false,false,false,,1709497398000
65e4dc10d7bfb8ea57e5dcc5,,84.4,93.53,86,71.49,211;0;0;1,time,30,-1,1,30,0,0.96,false,false,english,none,normal,false,false,false,,1709497360000
65e32389d7bfb8ea57d7bb6a,,94.39,97.94,94.39,78.77,236;0;0;0,time,30,-1,7,30,0,23.64,false,false,english,none,normal,false,false,false,,1709384585000
65e32345d7bfb8ea57d7b8f8,,83.18,94.49,90.78,71.82,208;2;1;2,time,30,-1,1,30.01,0,0.77,false,false,english,none,normal,false,false,false,,1709384517000
65e32323d7bfb8ea57d7b7d5,,86.77,97.31,86.77,74.31,217;0;0;0,time,30,-1,4,30.01,0,28.84,false,false,english,none,normal,false,false,false,,1709384483000
65e322dcd7bfb8ea57d7b595,,61.6,92.31,61.6,54.11,154;0;0;0,time,30,-1,0,30,0,0,true,true,english,none,normal,false,false,false,,1709384412000
65e2f35cd7bfb8ea57d62b37,true,64.8,92.66,64.8,49.2,162;0;0;0,time,30,-1,0,30,0,0,true,true,english,none,normal,false,false,false,,1709372252000
65e2f33bd7bfb8ea57d62a22,,58,92.68,60,53.85,145;1;0;1,time,30,-1,1,30,0,1.26,true,true,english,none,normal,false,false,false,,1709372219000
65e2f31ad7bfb8ea57d62910,,58.39,87.06,59.19,61.27,146;1;0;0,time,30,-1,3,30,0,3.32,true,true,english,none,normal,false,false,false,,1709372186000
65e2f2f1d7bfb8ea57d627e0,,60,91.57,60,65.49,150;0;0;0,time,30,-1,0,30,0,0,true,true,english,none,normal,false,false,false,,1709372145000
65e2f2d1d7bfb8ea57d626d2,true,63.6,95.24,63.6,49.9,159;0;0;0,time,30,-1,1,30,0,1.33,true,true,english,none,normal,false,false,false,,1709372113000
65e2f13ed7bfb8ea57d61aa0,,75.99,91.51,75.99,56.21,190;0;0;0,time,30,-1,2,30,0,11.54,false,false,english,none,normal,false,false,false,,1709371710000
65e2f10dd7bfb8ea57d61916,,30.8,79.81,30.8,61.51,77;0;0;0,time,30,-1,2,30,0,23.16,false,false,english,none,normal,false,false,false,,1709371661000
65e2f0d3d7bfb8ea57d61741,,75.19,90.54,83.99,69.67,188;5;0;1,time,30,-1,1,30,0,15.36,false,false,english,none,normal,false,false,false,,1709371603000
65e2f0a4d7bfb8ea57d615d6,,70.79,88.68,71.59,64.22,177;2;0;0,time,30,-1,5,30.01,0,39.74,false,false,english,none,normal,false,false,false,,1709371556000
65e2f058d7bfb8ea57d6137b,,79.99,92.73,79.99,68.25,200;0;0;0,time,30,-1,2,30,0,2.65,false,false,english,none,normal,false,false,false,,1709371480000
65e2f033d7bfb8ea57d61252,,71.2,92.35,71.2,59.2,178;0;0;0,time,30,-1,1,30,0,13.93,false,false,english,none,normal,false,false,false,,1709371443000
65e20922d7bfb8ea57ce259b,,84.79,96,84.79,71.88,212;0;0;0,time,30,-1,1,30,0,3.79,false,false,english,none,normal,false,false,false,,1709312289000
65e208fdd7bfb8ea57ce2381,,82.39,94.55,82.39,74.29,206;0;0;0,time,30,-1,2,30,0,40.31,false,false,english,none,normal,false,false,false,,1709312253000
65e0da40d7bfb8ea57c220ee,,34.79,86.75,35.15,67.47,572;1;0;0,custom,custom,-1,0,197.3,0,0,false,false,english,none,normal,false,false,false,,1709234752000
65e0d970d7bfb8ea57c21570,true,39.76,88.17,39.76,66.38,525;0;0;0,words,100,-1,2,158.44,0,9.36,false,false,english,none,normal,false,false,false,,1709234544000
65e0c64bd7bfb8ea57c0f03b,,35.75,85.33,35.75,60.11,540;0;0;0,words,100,-1,1,181.24,0,1.25,false,false,english,none,normal,false,false,false,,1709229643000
65e0c590d7bfb8ea57c0e42e,,32.17,83.07,32.17,55.51,501;0;0;0,words,100,-1,0,186.86,1,0,false,false,english,none,normal,false,false,false,,1709229456000
65e0c4d2d7bfb8ea57c0d844,true,36.87,88.18,36.87,62.48,502;0;0;0,words,100,-1,0,163.36,0,0,false,false,english,none,normal,false,false,false,,1709229266000
65e0c42bd7bfb8ea57c0cdf2,true,35.33,87.39,35.33,65.11,508;0;0;0,words,100,-1,1,172.54,0,10.87,false,false,english,none,normal,false,false,false,,1709229099000
65e0c057d7bfb8ea57c09059,,80.79,91.3,85.99,72.78,202;5;0;1,time,30,-1,1,30,0,4.39,false,false,english,none,normal,false,false,false,,1709228119000
65e08b09d4bd2434567ddd42,,85.2,93.53,87.6,69.23,213;1;1;0,time,30,-1,1,30,0,6.76,false,false,english,none,normal,false,false,false,,1709214473000
65de475e2c98ce4374416992,,95.59,97.59,97.59,76.69,239;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709066078000
65de473f2c98ce437441682a,,85.99,93.59,85.99,71.07,215;0;0;0,time,30,-1,6,30,0,18.8,false,false,english,none,normal,false,false,false,,1709066047000
65de47072c98ce437441657e,,86,93.62,87.6,67.36,215;2;0;0,time,30,-1,4,30,0,6.81,false,false,english,none,normal,false,false,false,,1709065991000
65de16e02c98ce43743eae76,,74.39,92.79,77.19,60.1,186;0;1;0,time,30,-1,3,30.01,0,10.03,false,false,english,none,normal,false,false,false,,1709053664000
65de16b32c98ce43743eabbf,,85.19,94.67,85.19,66.5,213;0;0;0,time,30,-1,3,30.01,0,3.32,false,false,english,none,normal,false,false,false,,1709053619000
65de16872c98ce43743ea8f8,,93.58,97.11,93.58,75.22,234;0;0;0,time,30,-1,2,30.01,0,2.58,false,false,english,none,normal,false,false,false,,1709053575000
65de163e2c98ce43743ea484,true,33.93,86.98,33.93,58.61,524;0;0;0,words,100,-1,2,185.34,1,38.32,false,false,english,none,normal,false,false,false,,1709053502000
65de15242c98ce43743e9268,true,98.8,99.2,98.8,81.88,247;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709053219000
65de14f12c98ce43743e8f38,true,26.55,80.97,26.8,52.7,546;1;0;0,words,100,-1,0,246.75,4,0,false,false,english,none,normal,false,false,false,,1709053169000
63b64716a9589d2ea2e55d98,,66,95.6,69.2,61.73,165;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1672890134000
63b646f7a9589d2ea2e55cb7,,55.6,89.29,62,53.59,139;5;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1672890103000
63b5912da9589d2ea2d69a9e,,68.4,96.77,74,73.53,171;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1672843565000
63b2d639a9589d2ea2bb0f78,true,65.72,95.05,65.72,72.97,211;0;0;0,custom,custom,-1,0,38.53,0,0,false,false,english,none,normal,false,false,false,,1672664633000
63b2d60ca9589d2ea2bb0e1b,true,65.42,96.81,65.42,66.25,182;0;0;0,custom,custom,-1,0,33.38,0,0,false,false,english,none,normal,false,false,false,,1672664588000
63b2d59da9589d2ea2bb0a9a,,56.38,90.57,56.38,64.83,141;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1672664477000
63b2d414a9589d2ea2b5d141,,70.8,97.81,70.8,66.85,177;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1672664084000
63a9a9753bafcbd101b643ee,,75.2,97.45,75.2,57.52,188;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1672063349000
63a4cc6e3bafcbd10185d00c,,75.2,96.41,75.2,64.98,188;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1671744622000
63a0e1bc3bafcbd101b7ac41,,66.78,94.44,67.98,69.88,167;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1671487932000
63a0e19c3bafcbd101b7ab62,,72,93.97,74.8,68.27,180;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1671487900000
63a0e17c3bafcbd101b7aa75,,60.78,89.71,62.78,54.89,152;0;1;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1671487868000
63a0e15c3bafcbd101b7a990,,76.8,96.06,78.8,74.21,192;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1671487836000
6397547c3bafcbd101b501b0,true,82,98.58,82,68.17,205;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670861948000
