_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
639754543bafcbd101b4ff8f,true,80.74,98.12,80.74,76.32,261;0;0;0,words,50,-1,1,38.79,0,5.42,false,false,english,none,normal,false,false,false,,1670861908000
639754203bafcbd101b4fcf4,,68.17,94.46,68.17,65.8,254;0;0;0,words,50,-1,0,44.71,0,0,false,false,english,none,normal,false,false,false,,1670861856000
63973f493bafcbd10195c7ae,,64.04,94.37,65.52,61.36,260;1;1;0,words,50,-1,0,48.72,0,0,false,false,english,none,normal,false,false,false,,1670856521000
63973f153bafcbd10195c507,,69,93.82,72.34,67.26,248;1;1;0,words,50,-1,0,43.13,0,0,false,false,english,none,normal,false,false,false,,1670856469000
63973ee43bafcbd10195c295,true,69.01,95.19,70.12,68.05,250;1;1;0,words,50,-1,0,43.47,0,0,false,false,english,none,normal,false,false,false,,1670856420000
63973eb53bafcbd10195c03e,,68.68,94.35,68.68,61.95,265;0;0;0,words,50,-1,0,46.3,0,0,false,false,english,none,normal,false,false,false,,1670856373000
63973e853bafcbd10195bdb1,true,68.74,95.7,70.31,69.37,262;0;0;1,words,50,-1,0,45.74,0,0,false,false,english,none,normal,false,false,false,,1670856325000
639634759c9cda59af30a353,,61.15,95.36,61.15,67.81,264;0;0;0,words,50,-1,0,51.81,0,0,false,false,english,none,normal,false,false,false,,1670788213000
6396343f9c9cda59af30a1e1,,47.8,91.63,47.8,53.46,235;0;0;0,words,50,-1,2,58.99,1,36.72,false,false,english,none,normal,false,false,false,,1670788159000
639632709c9cda59af2b9258,,54.4,89.94,63.6,60.73,136;2;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670787696000
639611e79c9cda59affd84d4,,72.8,94.33,73.2,77.51,182;1;0;0,time,30,-1,0,30,0,30,false,false,english,none,normal,false,false,false,,1670779367000
639611a49c9cda59affd82cc,,71.2,94.79,74.8,67.83,178;1;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670779300000
639611859c9cda59affd81c3,,55.2,89.38,55.2,58.57,138;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670779269000
639611539c9cda59affd8051,,63.6,95.24,63.6,60.73,159;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670779219000
639611349c9cda59affd7f5f,,53.6,87.97,56.8,59.62,134;3;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670779188000
639611149c9cda59affd7e6d,,62,93.45,62,56.64,155;0;0;0,time,30,-1,1,30,0,1.38,false,false,english,none,normal,false,false,false,,1670779156000
639610f19c9cda59affd7d6b,,55.6,95.21,55.6,66.99,139;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670779121000
639610d29c9cda59affd7c75,,59.2,87.5,64.4,61.46,148;5;1;0,time,30,-1,1,30,0,3.36,false,false,english,none,normal,false,false,false,,1670779090000
639610ad9c9cda59affd7b4d,,61.2,93.64,63.2,62.37,153;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670779053000
639607909c9cda59afee2820,,64.78,92.27,67.18,62.34,162;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670776720000
639607709c9cda59afee270a,,66.4,90.76,66.4,68.86,166;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670776688000
6396074f9c9cda59afee25d6,,56.4,91.3,56.4,63.85,141;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670776655000
6396072f9c9cda59afee24d0,,63.2,90.86,67.6,63.85,158;1;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670776623000
639607109c9cda59afee23af,,64,93.37,66.8,60.92,160;0;0;1,time,30,-1,0,30,0,30,false,false,english,none,normal,false,false,false,,1670776592000
639606cf9c9cda59afee217c,,62.8,94.35,62.8,61.53,157;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670776527000
639606b09c9cda59afee2074,,38.4,88.89,40.4,20.77,96;2;0;0,time,30,-1,0,30,7,0,false,false,english,none,normal,false,false,false,,1670776496000
6396068e9c9cda59afee1f65,,79.6,98.51,79.6,77.66,199;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670776462000
6396066e9c9cda59afee1e41,,52.8,86.34,52.8,52.09,132;0;0;0,time,30,-1,0,30,0,30.01,false,false,english,none,normal,false,false,false,,1670776430000
6396062a9c9cda59afee1c00,,57.18,86.29,58.78,51.38,143;0;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670776362000
6394f16d848f506177cd1a05,true,79.6,96.14,79.6,74.53,199;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670705517000
63947d57848f50617724ab10,,53.6,86.23,58.4,59.41,134;3;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670675799000
63947d37848f50617724aa02,,58.78,85.88,58.78,58.2,147;0;0;0,time,30,-1,0,30.01,0,30,false,false,english,none,normal,false,false,false,,1670675767000
63947cf0848f50617724a7f1,,72.38,95.83,72.38,64.24,181;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670675696000
63947cd0848f50617724a708,,68,91.05,68,62.35,170;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670675664000
63947cb0848f50617724a63f,,46,85.51,46,38.3,115;0;0;0,time,30,-1,0,30,4,0,false,false,english,none,normal,false,false,false,,1670675632000
63947c7c848f50617724a4d0,true,75.6,95.52,77.2,71.64,189;0;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670675580000
6391dd860952d21be8196a33,,66.4,95.03,66.4,59.32,166;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670503814000
6391d74c0952d21be80f3a96,,54.4,89.61,54.4,54.03,136;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670502220000
6391d72c0952d21be80f3981,,53.98,88.62,60.38,58.11,135;3;2;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670502188000
6391d7040952d21be80f383f,,52,94.89,52,51.55,130;0;0;0,time,30,-1,0,30,0,0,true,false,english,none,normal,false,false,false,,1670502148000
6391d6e20952d21be80f370b,,45.6,89.39,48.4,46.2,114;2;0;0,time,30,-1,0,30,0,0,true,false,english,none,normal,false,false,false,,1670502114000
6391d6c10952d21be80f35d5,true,52.8,93.1,52.8,51.68,132;0;0;0,time,30,-1,0,30,0,0,true,false,english,none,normal,false,false,false,,1670502081000
6391c89e0952d21be8fadf59,,39.59,88.6,39.59,55.29,99;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,none,normal,false,false,false,,1670498462000
6391c7200952d21be8f5d9d0,,31.2,80.58,31.2,34.81,78;0;0;0,time,30,-1,0,30,0,30.01,true,false,english,none,normal,false,false,false,,1670498080000
6391c5840952d21be8f5cd92,,37.6,93.4,39.2,37.74,94;0;1;0,time,30,-1,0,30,0,0,true,false,english,none,normal,false,false,false,,1670497668000
6391c5640952d21be8f5ccab,,45.18,93.39,45.18,41.14,113;0;0;0,time,30,-1,0,30.01,1,0,true,false,english,none,normal,false,false,false,,1670497636000
639137b00952d21be82aa17a,,58,92,66,52.79,145;1;1;1,time,30,-1,0,30,0,0,false,true,english,none,normal,false,false,false,,1670461360000
639136ec0952d21be825a2cd,,56,87.35,56,55.84,140;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670461164000
6391356b0952d21be8259862,,49.35,87.54,52.74,58.83,569;5;1;3,custom,custom,-1,0,138.35,0,0,false,false,english,none,normal,false,false,false,,1670460779000
639134ca0952d21be8259449,,56.75,91.36,61.01,58.88,426;0;0;4,custom,custom,-1,0,90.08,0,0,false,false,english,none,normal,false,false,false,,1670460618000
639134380952d21be82590c2,,71.6,94.27,71.6,68.6,179;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670460472000
639134170952d21be8258ff9,,60.78,89.56,67.98,67.33,152;5;2;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670460439000
639132bb0952d21be8208c0d,true,74,96.92,76,83.26,185;0;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670460091000
6391329b0952d21be8208b23,,60.8,89.83,65.6,60.79,152;4;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670460059000
6391327b0952d21be8208a48,,66.78,94.09,69.58,63.61,167;0;0;1,time,30,-1,1,30.01,0,6.84,false,false,english,none,normal,false,false,false,,1670460027000
639131950952d21be8208442,,66,92.19,72,69.38,165;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459797000
639131750952d21be820835d,,62.8,89.56,64.8,60.57,157;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459765000
639131470952d21be820823d,true,63.21,92.79,64.02,58.01,465;0;1;0,custom,custom,-1,0,88.28,0,0,false,false,english,none,normal,false,false,false,,1670459719000
639130e80952d21be8207fbe,,70.8,96.32,74,74.43,177;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459624000
639130c80952d21be8207eec,,71.2,95.77,71.2,67.7,178;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459592000
639130a80952d21be8207e0a,,46.8,89.36,46.8,49.72,117;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1670459560000
639130880952d21be8207d3d,,58,88.69,58,64.12,145;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459528000
639130660952d21be8207c65,,71.2,95.7,71.2,73.86,178;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459494000
639130460952d21be8207b9e,,64.8,95.45,64.8,59.75,162;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459462000
639130190952d21be8207aa4,true,72,94.42,74,68.63,180;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459417000
63912ee20952d21be81b78fa,,59.2,91.36,59.2,56.06,148;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670459106000
63912ec20952d21be81b7821,,57.18,95.42,57.18,54.67,143;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670459074000
63912b260952d21be8166732,,51.2,88.44,51.2,45.84,128;0;0;0,time,30,-1,0,30,3,0,false,false,english,none,normal,false,false,false,,1670458150000
63912b060952d21be8166674,,62.38,92.66,64.38,57.75,156;0;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670458118000
63912a790952d21be8166309,,60.31,93.08,60.31,47.6,266;0;0;0,words,50,-1,0,52.93,1,0,false,false,english,none,normal,false,false,false,,1670457977000
639127960952d21be8115824,,61.69,92,62.94,66.47,248;0;1;0,words,50,-1,0,48.24,0,0,false,false,english,none,normal,false,false,false,,1670457238000
639127620952d21be81156fc,true,68.21,94.01,68.21,59.14,246;0;0;0,words,50,-1,0,43.28,0,0,false,false,english,none,normal,false,false,false,,1670457186000
639126fc0952d21be81154a3,,56.65,91.29,56.65,52.85,274;0;0;0,words,50,-1,0,58.04,0,0,false,false,english,none,normal,false,false,false,,1670457084000
639124da0952d21be80c4c70,,58.2,92.78,58.2,56.1,264;0;0;0,words,50,-1,0,54.43,0,0,false,false,english,none,normal,false,false,false,,1670456538000
639124320952d21be80c47e9,true,60.91,92.74,60.91,57.1,275;0;0;0,words,50,-1,0,54.18,0,0,false,false,english,none,normal,false,false,false,,1670456370000
639123f40952d21be80c4664,true,59.13,93.43,60.08,59.15,249;0;0;1,words,50,-1,0,50.53,0,0,false,false,english,none,normal,false,false,false,,1670456308000
639120fb0952d21be8073a4f,,30.8,88.51,30.8,29.72,77;0;0;0,time,30,-1,0,30,3,0,true,false,english,none,normal,false,false,false,,1670455547000
639120d50952d21be807397b,true,49.6,91.3,49.6,48.5,124;0;0;0,time,30,-1,0,30,1,0,true,false,english,none,normal,false,false,false,,1670455509000
639120b40952d21be80738b8,,41.59,93.69,41.59,46.06,104;0;0;0,time,30,-1,0,30.01,1,0,true,false,english,none,normal,false,false,false,,1670455476000
6391206e0952d21be8073713,true,45.6,94.31,47.6,45.17,114;2;0;0,time,30,-1,0,30,2,0,true,false,english,none,normal,false,false,false,,1670455406000
639120440952d21be80735e5,true,36.8,89.52,36.8,40.53,92;0;0;0,time,30,-1,0,30,1,0,true,false,english,none,normal,false,false,false,,1670455364000
639120210952d21be8073513,true,36.79,91.35,36.79,35.39,92;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,none,normal,false,false,false,,1670455329000
6390e3ec0952d21be8b06266,,62.06,94.87,65.16,56.75,140;0;0;1,quote,578,1,0,27.07,0,0,false,false,english,none,normal,false,false,false,,1670439916000
6390e18d0952d21be8ab4be9,true,56.73,100,56.96,48.64,248;0;0;0,zen,zen,-1,0,52.46,2,0,true,false,english,none,normal,false,false,false,,1670439309000
6390df860952d21be8ab325b,,31.81,94.11,32.17,6.54,450;1;0;0,custom,custom,-1,0,169.74,77,0,false,false,english,none,normal,false,false,false,,1670438790000
6390ded70952d21be8a6309f,,55.6,91.25,57.6,53.79,139;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670438615000
6390deb60952d21be8a62f14,,67.2,94.12,71.6,70.81,168;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670438582000
6390de950952d21be8a62d48,,60.8,92.98,60.8,64.3,152;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670438549000
6390de740952d21be8a62ba4,,56,89.22,57.6,63.88,140;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670438516000
6390de530952d21be8a629c3,,61.6,92.09,65.6,64.36,154;1;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670438483000
6390de320952d21be8a627f6,,62.4,90.45,66,61.36,156;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670438450000
6390de0c0952d21be8a625fe,,70.8,97.28,70.8,64.36,177;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670438412000
6390c2c5271656b2cbb7ac11,,60.8,91.38,60.8,58.18,152;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670431429000
6390c2a5271656b2cbb7aa76,,70,95.72,70,65.43,175;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670431397000
6390c284271656b2cbb7a8e9,,66.8,97.7,66.8,70.68,167;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670431364000
6390bcf5271656b2cbb262f8,,60.78,93.83,60.78,63.1,152;0;0;0,time,30,-1,1,30.01,0,8.56,false,false,english,none,normal,false,false,false,,1670429941000
6390bbf7271656b2cbad5c98,,54,89.44,57.6,50.91,135;1;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670429687000
6390bbd7271656b2cbad5ada,,53.98,89.44,55.98,59.07,135;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670429655000
6390bbb7271656b2cbad591e,,67.6,96.05,67.6,66.86,169;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670429623000
6390bb90271656b2cbad56da,true,61.11,90.77,62.5,60,530;4;0;0,custom,custom,-1,0,104.07,0,0,false,false,english,none,normal,false,false,false,,1670429584000
6390bb23271656b2cbad50b7,true,59.41,93.31,60.72,61.5,501;3;0;2,custom,custom,-1,0,101.19,0,0,false,false,english,none,normal,false,false,false,,1670429475000
6390bab3271656b2cbad4a57,,48.8,84.56,48.8,52.29,122;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670429363000
6390ba93271656b2cbad489a,,63.6,96.36,63.6,54.6,159;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670429331000
6390ba72271656b2cbad46cb,,67.2,96.11,68.4,68.38,168;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670429298000
6390ba4e271656b2cbad44ac,,48.78,90.51,48.78,56,122;0;0;0,time,30,-1,0,30.01,0,30.01,false,false,english,none,normal,false,false,false,,1670429262000
6390ba09271656b2cbad40ba,,51.2,92.47,51.2,57.35,128;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670429193000
6390b9e8271656b2cbad3eeb,,50.8,87.84,50.8,59.17,127;0;0;0,time,30,-1,0,30,0,30.01,false,false,english,none,normal,false,false,false,,1670429160000
6390b9a7271656b2cbad3ba4,true,70.8,95.26,70.8,64.39,177;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670429095000
6390b986271656b2cbad39e3,,65.58,93.3,65.58,62.67,164;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670429062000
6390b956271656b2cbad3765,,49.64,86.88,50.28,58.22,393;2;0;0,custom,custom,-1,0,95,1,0,false,false,english,none,normal,false,false,false,,1670429014000
6390b8f1271656b2cbad3210,,63.2,92.98,63.2,63.45,158;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428913000
6390b8d0271656b2cbad3047,,64.8,91.35,68.4,67.28,162;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428880000
6390b8ae271656b2cbad2e5f,true,69.6,96.17,69.6,70.88,174;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428846000
6390b88d271656b2cbad2c68,true,68.8,95.68,68.8,66.49,172;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428813000
6390b86a271656b2cba83152,,65.98,93.89,67.98,56.79,165;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670428778000
6390b846271656b2cba82f3a,,64.8,94.32,65.6,67.74,162;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428742000
6390b825271656b2cba82d4e,,60.8,92.35,60.8,66.42,152;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428709000
6390b7fe271656b2cba82b23,,65.2,91.57,65.2,62.1,163;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428670000
6390b7de271656b2cba8294a,,55.98,90.12,55.98,67.37,140;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670428638000
6390b7bc271656b2cba8274e,,65.6,97.08,65.6,62.08,164;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428604000
6390b79a271656b2cba82569,,63.18,95.24,63.18,57.63,158;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670428570000
6390b767271656b2cba822c5,,57.2,92.26,57.2,57.9,143;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670428519000
6390b3cb271656b2cba2f820,,54.8,92.73,62.4,65.91,137;1;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670427595000
6390b3a9271656b2cba2f64e,,59.18,92.17,59.18,59.15,148;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670427561000
6390b386271656b2cba2f43c,,66.8,95.45,66.8,63,167;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670427526000
6390b363271656b2cba2f254,,66.4,93.92,66.4,65.11,166;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670427491000
6390b33f271656b2cba2f06e,,49.98,95.42,49.98,29.81,125;0;0;0,time,30,-1,0,30.01,7,0,false,false,english,none,normal,false,false,false,,1670427455000
6390b31c271656b2cba2ee82,,60.38,94.44,60.38,58.73,151;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670427420000
6390b2e6271656b2cba2eb9b,true,52.37,92.2,52.37,57.88,539;0;0;0,custom,custom,-1,0,123.5,0,0,false,false,english,none,normal,false,false,false,,1670427366000
6390b259271656b2cba2e3ed,,56.4,90.18,60,55.55,141;1;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670427225000
6390b232271656b2cba2e1c6,,56,92.4,68,68.9,140;6;0;2,time,30,-1,0,30,0,30,false,false,english,none,normal,false,false,false,,1670427186000
6390b1e8271656b2cba2ddeb,,52.4,93.55,61.6,58.49,131;5;0;1,time,30,-1,0,30,0,30,false,false,english,none,normal,false,false,false,,1670427112000
6390b19d271656b2cba2d9f9,,51.58,80.71,78.37,69.88,129;24;1;4,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670427037000
6390b17b271656b2cba2d81d,true,66.8,93.26,77.2,69.26,167;8;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670427002000
6390b155271656b2cb9ddd28,,56.78,90.29,67.98,65.13,142;8;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670426965000
6390b122271656b2cb9dda6c,,46.8,88.82,64.4,62.91,117;10;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670426914000
6390abb6271656b2cb989480,,35.59,95.15,41.19,77.84,89;2;1;0,time,30,-1,1,30.01,0,11.93,false,false,english,none,normal,false,false,false,,1670425526000
6390ab72271656b2cb98905e,,28.4,96.3,32.4,80.52,71;1;0;1,time,30,-1,1,30,0,6.8,false,false,english,none,normal,false,false,false,,1670425458000
6390ab3e271656b2cb988d23,,22.4,100,22.4,77.13,56;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670425406000
6390ab14271656b2cb988a5e,,17.99,100,17.99,66.67,45;0;0;0,time,30,-1,1,30.01,0,5.76,false,false,english,none,normal,false,false,false,,1670425364000
6390a9ec271656b2cb938068,,56,93.96,56,62,140;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670425068000
6390a9cc271656b2cb937e91,,59.2,93.25,59.2,55.05,148;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670425036000
6390a9a3271656b2cb937c21,,44.4,93.39,44.4,47.18,111;0;0;0,time,30,-1,2,30,1,53.61,false,false,english,none,normal,false,false,false,,1670424995000
6390a943271656b2cb9376ab,true,63.18,99.38,64.78,69.16,158;0;0;1,time,30,-1,2,30.01,0,16,false,false,english,none,normal,false,false,false,,1670424899000
6390a907271656b2cb937335,,56.78,91.41,65.18,60.35,142;10;0;2,time,30,-1,0,30.01,2,0,false,false,english,none,normal,false,false,false,,1670424839000
6390a8e46cf2de7f14ac5347,,50,83.04,68.4,63.73,125;18;3;1,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1670424804000
6390a8c26cf2de7f14ac5157,,50.4,85.45,65.6,66.89,126;14;3;1,time,30,-1,0,30,0,60.01,false,false,english,none,normal,false,false,false,,1670424770000
6390a8426cf2de7f14ac4a3d,,60.78,92.66,70.78,71.52,152;8;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670424642000
6390a81f6cf2de7f14ac484f,,43.6,89.36,56.4,59.6,109;9;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670424607000
6390a7fe6cf2de7f14ac464f,,39.59,78.81,59.98,42.81,99;21;1;3,time,30,-1,0,30.01,2,0,false,false,english,none,normal,false,false,false,,1670424573000
6390a7c06cf2de7f14ac4315,true,61.2,88.04,73.6,70.31,153;15;3;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670424512000
6390a79c6cf2de7f14ac4130,true,56.4,91.21,72.8,66.24,141;9;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670424476000
6390a7796cf2de7f14ac3f1d,,52.8,89.63,65.6,65.39,132;11;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670424441000
6390a7576cf2de7f14ac3d3b,,50.38,90.12,64.78,59.57,126;7;3;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1670424407000
6390a7316cf2de7f14ac3b36,,47.2,91.89,59.2,61.58,118;6;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1670424369000
6390a70b6cf2de7f14ac390a,true,54,91.39,60,48.45,135;10;0;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,,1670424331000